X,Y,LOCATION_TYPE
-50.407417,-15.368366,absense
-53.951001,-16.657857,absense
-70.858756,-7.702354,absense
-62.248507,-5.006286,absense
-68.105402,-0.516845,absense
-56.573875,-15.010637,absense
-53.870925,-24.104742,absense
-59.335079,-7.02187,absense
-56.767194,-26.343176,absense
-71.788924,-2.649289,absense
-72.359355,-8.997671,absense
-51.108131,-27.697096,absense
-69.209934,-2.065086,absense
-57.424233,-3.633141,absense
-58.142193,0.271339,absense
-49.903921,-12.7677,absense
-51.639249,-1.296353,absense
-65.031603,0.360178,absense
-56.932963,-12.580895,absense
-47.081105,-22.3273,absense
-54.613488,-26.298429,absense
-51.614512,-10.917863,absense
-54.592509,-5.008217,absense
-64.658377,-4.400013,absense
-56.407806,-27.523174,absense
-66.923851,-3.904199,absense
-57.930792,-20.030089,absense
-68.488314,-3.564719,absense
-54.165885,-7.911696,absense
-52.726715,0.348314,absense
-57.17395,-3.699956,absense
-61.531076,-14.169752,absense
-57.522868,-8.273164,absense
-50.539354,-22.93624,absense
-57.118381,-18.755053,absense
-57.946648,-6.271472,absense
-56.713331,-2.002012,absense
-62.454824,-12.276619,absense
-45.776878,-23.33707,absense
-62.649663,-11.98512,absense
-56.35212,-19.527435,absense
-52.44336,-22.355453,absense
-44.258213,-22.405239,absense
-57.002006,0.261666,absense
-67.212602,-2.976383,absense
-56.715729,-12.665322,absense
-46.301491,-15.575649,absense
-66.774336,-8.127219,absense
-52.913812,-4.97349,absense
-49.273468,-15.154056,absense
-50.045854,-2.968308,absense
-62.108157,-10.193435,absense
-57.227434,-27.203611,absense
-71.526213,-3.653677,absense
-59.867556,-14.502489,absense
-55.634386,-0.260118,absense
-50.226284,-27.306078,absense
-52.433413,-4.536158,absense
-59.277761,-1.702865,absense
-55.009124,-18.910618,absense
-52.037611,-28.253418,absense
-61.745099,-4.116233,absense
-50.705996,1.048522,absense
-41.429758,-20.623708,absense
-53.877865,-16.10204,absense
-59.960931,-0.383263,absense
-56.319967,-23.050137,absense
-62.541313,-12.481853,absense
-57.710769,-1.363406,absense
-48.474921,0.842923,absense
-57.640519,-16.000322,absense
-68.536183,-5.183874,absense
-51.54329,-20.404283,absense
-47.993161,-0.66374,absense
-65.084274,-1.113918,absense
-57.463262,-5.053949,absense
-51.032241,-1.607587,absense
-52.095073,-11.376209,absense
-45.791326,-16.166451,absense
-52.625548,-30.071298,absense
-48.492177,-22.218165,absense
-58.853144,-10.406851,absense
-51.709285,-23.542627,absense
-46.025966,-19.4217,absense
-47.067961,-20.935777,absense
-62.566299,-0.645677,absense
-56.760511,-18.485358,absense
-70.605904,-8.676119,absense
-52.338636,-29.26867,absense
-49.21814,-16.045294,absense
-52.810216,-7.145662,absense
-48.638052,-10.46943,absense
-61.791806,0.332718,absense
-61.456212,-3.695815,absense
-68.074836,-7.660926,absense
-53.718329,-24.250068,absense
-58.558832,-4.896144,absense
-56.272415,-14.700584,absense
-54.201315,-12.848975,absense
-46.7739,-15.892949,absense
-46.138321,-20.844771,absense
-62.177617,-0.240614,absense
-42.530315,-21.933545,absense
-46.533001,-13.603967,absense
-59.271588,-9.18473,absense
-55.605062,-13.0887,absense
-58.244977,-3.843744,absense
-58.872662,-5.599365,absense
-53.460543,-13.0682,absense
-52.997788,-29.756519,absense
-52.394061,-6.239499,absense
-61.989555,-1.127659,absense
-56.156848,-2.67472,absense
-63.638459,-3.251627,absense
-70.047454,-1.649331,absense
-59.148892,-3.125022,absense
-59.619728,-15.939765,absense
-49.529463,-19.977904,absense
-51.940835,-12.592362,absense
-59.104016,-1.774438,absense
-61.2808,-0.803284,absense
-51.083521,-27.376767,absense
-51.08126,-21.828051,absense
-71.442736,-6.728896,absense
-64.448031,-5.773185,absense
-55.969334,-3.072899,absense
-44.550678,-21.443784,absense
-46.828892,-21.586759,absense
-44.991681,-14.779258,absense
-59.347163,-0.292579,absense
-60.78427,-4.286087,absense
-56.039329,-11.158237,absense
-50.682974,0.666465,absense
-52.836009,-8.875609,absense
-53.995904,-30.142335,absense
-49.19882,-13.661996,absense
-50.828256,-4.055139,absense
-54.208499,1.333315,absense
-50.758419,-24.312598,absense
-62.477228,-9.381255,absense
-71.830287,-4.357004,absense
-62.935394,-3.562397,absense
-56.355471,-18.057434,absense
-56.010424,-18.968569,absense
-64.739549,-8.620415,absense
-51.193759,-18.963871,absense
-60.113026,-5.234717,absense
-70.925167,-4.304484,absense
-56.055824,-9.482143,absense
-54.408493,-24.740373,absense
-47.182326,-22.222921,absense
-45.715313,-24.263835,absense
-53.462169,-6.326007,absense
-47.533559,-16.808079,absense
-66.383991,0.447194,absense
-49.841344,-17.18267,absense
-47.560772,-0.066727,absense
-70.535956,-6.044381,absense
-52.947859,-23.683338,absense
-58.024955,-16.378579,absense
-50.400275,-10.93786,absense
-73.186034,-4.188027,absense
-55.19952,-12.683591,absense
-60.650758,-16.884539,absense
-60.802979,-2.908962,absense
-52.290169,-21.407757,absense
-51.421757,-1.151994,absense
-58.124673,-11.475722,absense
-66.583214,-7.715571,absense
-52.366781,-11.753434,absense
-60.751304,-6.670899,absense
-48.97347,-12.18033,absense
-50.083398,-14.393888,absense
-58.94309,-10.034826,absense
-60.675552,-5.559974,absense
-52.797429,-14.381453,absense
-55.109295,-24.229071,absense
-57.659287,-28.323973,absense
-54.728159,-15.05935,absense
-52.76217,-21.204567,absense
-55.388257,-8.775297,absense
-50.48515,-21.234543,absense
-65.136137,-5.263031,absense
-50.748897,-18.597172,absense
-47.704432,-11.420109,absense
-62.298016,-1.99706,absense
-46.23294,-21.19341,absense
-49.653842,-11.021313,absense
-64.167872,-0.338616,absense
-59.251175,-0.925438,absense
-56.530029,-2.71237,absense
-55.227462,-23.197066,absense
-58.312897,-8.539031,absense
-52.669536,-23.249491,absense
-55.711755,-9.367189,absense
-62.971343,1.326896,absense
-61.23025,1.734373,absense
-67.671015,-6.417849,absense
-48.530731,-18.147531,absense
-59.682103,0.296057,absense
-69.754498,-6.289624,absense
-61.94722,-1.177396,absense
-64.575191,-9.086342,absense
-63.499531,-0.342572,absense
-48.715641,-16.200729,absense
-69.490813,-2.93486,absense
-72.148243,-4.430563,absense
-68.059957,-8.528476,absense
-53.090127,-20.957962,absense
-54.18584,-28.940198,absense
-72.615266,-4.93133,absense
-54.830527,-27.082456,absense
-50.415694,1.360783,absense
-65.532045,-2.581679,absense
-53.432109,-30.548796,absense
-52.258297,-20.934914,absense
-62.154217,-11.446702,absense
-49.256179,-18.851733,absense
-48.504641,-18.436729,absense
-55.344784,-29.423415,absense
-49.076762,-16.119426,absense
-51.929386,-1.522784,absense
-59.074246,-5.797422,absense
-62.432602,-11.89835,absense
-49.580721,-15.850446,absense
-47.644266,-22.183374,absense
-57.251417,-25.099178,absense
-47.438955,-22.99988,absense
-72.883934,-7.944989,absense
-70.521418,-7.240544,absense
-51.015895,-4.698056,absense
-60.633793,-9.552191,absense
-53.826574,-26.716325,absense
-59.562637,-1.613955,absense
-55.210983,-6.276527,absense
-47.86718,-1.43539,absense
-52.050314,-1.041053,absense
-55.800942,-27.437007,absense
-57.992941,-20.367452,absense
-52.28999,-23.271783,absense
-55.308736,-21.717773,absense
-45.047946,-17.246305,absense
-47.546111,-17.403384,absense
-51.692624,-20.341047,absense
-47.925277,-11.664082,absense
-56.872816,-8.243877,absense
-43.924868,-16.72144,absense
-43.49425,-16.919485,absense
-54.76995,-26.694727,absense
-56.11724,-1.065093,absense
-69.480656,-5.659472,absense
-64.241126,-1.63026,absense
-46.252128,-15.138231,absense
-72.310351,-9.319653,absense
-49.055495,-2.592069,absense
-68.019996,-8.581162,absense
-58.808974,-1.007412,absense
-62.887373,-3.829874,absense
-56.125823,-11.349344,absense
-55.342972,-29.614223,absense
-55.822748,-27.212939,absense
-68.244853,-7.230403,absense
-67.763831,-5.902664,absense
-59.107332,-11.953614,absense
-60.209672,-6.420567,absense
-56.16342,-9.000918,absense
-69.040656,-4.917945,absense
-55.687905,-22.206006,absense
-52.846902,-28.051618,absense
-52.261883,-25.033718,absense
-51.770827,2.097516,absense
-44.824923,-15.470059,absense
-58.356228,-11.977146,absense
-51.907939,-1.914897,absense
-53.380709,-20.119198,absense
-51.309286,-17.977404,absense
-58.630851,-9.175586,absense
-60.307997,-7.953649,absense
-57.03373,-2.947444,absense
-57.873841,1.222689,absense
-56.195737,-20.949456,absense
-52.586095,-6.448032,absense
-52.512025,-24.17902,absense
-69.116403,0.28708,absense
-49.751152,-17.194235,absense
-49.032558,1.215735,absense
-60.001525,-1.916785,absense
-60.313417,-12.249358,absense
-62.137035,-6.948314,absense
-49.3896,-22.119566,absense
-58.445489,-18.450684,absense
-64.976639,-4.825875,absense
-52.613319,0.390065,absense
-73.42375,-4.323136,absense
-55.357341,-18.502329,absense
-63.282961,-9.040857,absense
-50.479722,-4.920708,absense
-52.80141,-12.327358,absense
-63.578194,-10.710097,absense
-47.221218,-22.995615,absense
-68.924965,-1.800588,absense
-64.45819,-3.281133,absense
-48.51377,-24.135426,absense
-41.503392,-21.584127,absense
-71.488048,-7.898401,absense
-62.237957,0.348196,absense
-58.497233,-18.15357,absense
-65.391105,-4.354522,absense
-49.223504,-19.999316,absense
-55.880555,-20.474303,absense
-51.087991,-12.31215,absense
-65.558518,-5.399329,absense
-54.547538,-9.500496,absense
-48.712271,-17.386729,absense
-60.74458,-7.999464,absense
-51.30777,-3.70865,absense
-50.42695,-19.145508,absense
-52.151159,-11.373394,absense
-53.960962,-24.427771,absense
-52.709277,-24.502552,absense
-55.534678,-4.337155,absense
-57.162644,-14.9444,absense
-50.579402,1.41274,absense
-41.792115,-21.654587,absense
-56.439525,-1.732847,absense
-60.302737,-9.216942,absense
-55.534791,-24.329439,absense
-65.086588,-2.016694,absense
-51.413708,-20.946716,absense
-62.143123,-12.414482,absense
-54.60823,-25.106414,absense
-54.644292,-18.172941,absense
-57.634937,-11.006631,absense
-46.213261,-17.045893,absense
-48.799901,-0.395167,absense
-70.771627,-5.291725,absense
-68.735727,-2.610996,absense
-51.1395,-19.170833,absense
-47.865982,-1.324441,absense
-53.70819,-26.1198,absense
-57.371289,-12.6717,absense
-62.15762,-13.430222,absense
-59.341431,-18.21863,absense
-62.626141,-2.016271,absense
-55.139397,-0.730143,absense
-62.612183,-9.758791,absense
-58.416837,-4.828444,absense
-55.559428,-6.923534,absense
-49.303413,-22.857839,absense
-42.90249,-18.368555,absense
-49.824801,-15.252356,absense
-72.768775,-6.841023,absense
-65.293325,-6.121871,absense
-65.265221,-9.595343,absense
-63.390203,-6.622162,absense
-64.529691,-4.707573,absense
-54.463031,-21.536942,absense
-51.182033,-24.80127,absense
-50.724256,-19.382162,absense
-59.471046,-4.908525,absense
-55.196624,-9.75822,absense
-68.455381,-0.778403,absense
-57.279954,-22.380834,absense
-66.670509,-5.253932,absense
-52.102466,-28.428007,absense
-59.370265,-0.623025,absense
-55.388473,-21.187537,absense
-52.162722,-28.68374,absense
-62.938187,-0.990033,absense
-49.628038,-27.725335,absense
-49.637872,-18.423614,absense
-53.496673,-12.274504,absense
-50.384814,-16.585609,absense
-55.539947,-6.271911,absense
-45.633676,-15.487612,absense
-71.425882,-9.171492,absense
-45.446899,-17.894216,absense
-53.116375,-26.881619,absense
-54.015614,-17.958684,absense
-52.147478,-23.687263,absense
-57.311629,-23.992157,absense
-62.165944,-9.387437,absense
-52.119482,-9.991331,absense
-57.874541,-17.46893,absense
-45.767945,-14.726703,absense
-55.285903,-18.036849,absense
-65.374566,-5.936661,absense
-49.305582,-21.510166,absense
-49.890853,-21.692147,absense
-53.60054,-25.287622,absense
-53.229295,-1.09026,absense
-69.64944,-4.147249,absense
-58.642655,0.800488,absense
-57.135873,-0.134003,absense
-54.494924,-8.057537,absense
-53.893391,-14.386998,absense
-53.665246,-1.06199,absense
-47.533921,-16.157941,absense
-52.531802,-26.489852,absense
-43.148822,-20.999405,absense
-56.155072,-5.582971,absense
-53.429126,-18.056817,absense
-51.118016,-28.565195,absense
-69.428256,-0.989747,absense
-63.557464,-2.155665,absense
-66.882092,-7.991469,absense
-58.15143,-10.53283,absense
-46.013531,-17.022154,absense
-56.361641,-23.346415,absense
-53.639611,-19.126404,absense
-72.071855,-3.421406,absense
-65.262679,-8.690441,absense
-62.231686,-9.069089,absense
-66.984638,-7.606574,absense
-71.972767,-9.336239,absense
-62.84583,-3.987665,absense
-47.000778,-14.224394,absense
-48.774715,-10.715602,absense
-48.335163,-13.060839,absense
-49.212184,-19.111696,absense
-70.033653,-4.792304,absense
-42.909369,-19.806151,absense
-46.591369,-23.407815,absense
-49.59491,-12.381383,absense
-53.034111,-21.190388,absense
-53.15738,-22.448108,absense
-65.643485,-4.511933,absense
-44.457494,-20.738311,absense
-64.525857,-4.493504,absense
-59.025638,-8.855111,absense
-60.448657,-4.804596,absense
-45.431771,-19.53582,absense
-41.684607,-21.038918,absense
-44.184368,-23.357154,absense
-41.167522,-21.881299,absense
-57.449139,-13.504088,absense
-62.640842,-1.526072,absense
-60.783505,-10.522151,absense
-45.697727,-17.584278,absense
-62.806125,1.835699,absense
-51.368442,-19.699107,absense
-52.591377,-26.861203,absense
-51.973229,-20.467022,absense
-61.976561,-12.874968,absense
-62.579089,-4.226622,absense
-52.973122,-9.906347,absense
-44.99489,-16.69509,absense
-56.346139,-8.812563,absense
-64.088535,-5.638527,absense
-65.465468,1.518641,absense
-60.022097,-7.745207,absense
-68.61548,-8.769368,absense
-68.630634,-6.884838,absense
-70.220797,-5.305248,absense
-62.929599,-6.633153,absense
-60.452008,-11.749973,absense
-43.56538,-23.104668,absense
-61.854896,-14.179122,absense
-53.209272,-26.971839,absense
-71.090585,-2.385305,absense
-50.315393,-10.295864,absense
-45.593538,-17.179482,absense
-56.979009,-28.856627,absense
-55.95317,-4.558032,absense
-56.988314,-19.785757,absense
-53.795184,-18.972228,absense
-50.984798,-21.723906,absense
-56.29088,-14.50229,absense
-53.239805,-18.437347,absense
-49.235397,-0.0958,absense
-50.421397,-25.930215,absense
-52.337958,-3.080148,absense
-54.612626,-11.616138,absense
-54.32117,-9.094201,absense
-55.462511,-31.185908,absense
-58.463427,-10.884397,absense
-59.702484,-11.740468,absense
-53.799514,-11.603254,absense
-54.298742,-27.512112,absense
-52.790809,-26.3123,absense
-59.557721,1.290961,absense
-53.453833,-7.738181,absense
-55.668164,-16.663828,absense
-56.731274,0.877477,absense
-55.184777,-1.372178,absense
-48.641464,-1.339607,absense
-58.528979,-16.353655,absense
-51.983166,-6.784912,absense
-68.32798,-8.43173,absense
-45.430399,-24.151455,absense
-54.961446,-20.737172,absense
-44.966831,-22.913153,absense
-53.244933,-5.491273,absense
-52.88613,-4.273583,absense
-56.114682,-16.380984,absense
-54.065618,-22.894434,absense
-69.252101,-2.82398,absense
-50.428362,-18.6781,absense
-45.207414,-14.765385,absense
-43.622613,-20.103732,absense
-50.477795,-12.945642,absense
-58.073053,-2.421615,absense
-67.845676,-6.714783,absense
-50.331254,-15.560585,absense
-55.612575,-27.483003,absense
-44.068661,-23.23626,absense
-58.889641,-6.737003,absense
-51.562749,-0.350024,absense
-49.761794,-12.89233,absense
-56.5286,-29.833752,absense
-53.485684,-29.580428,absense
-49.679317,-14.72284,absense
-71.305055,-4.859904,absense
-48.051561,-16.833378,absense
-44.047449,-22.57453,absense
-72.218073,-5.764535,absense
-54.027481,-24.442514,absense
-60.707994,-11.304171,absense
-55.762652,-20.134789,absense
-63.668002,-4.975029,absense
-60.607798,-13.033082,absense
-59.556562,-1.378119,absense
-40.996367,-22.155891,absense
-49.43637,-16.935533,absense
-54.330398,-10.58135,absense
-56.937531,-16.903171,absense
-54.447466,-2.024725,absense
-49.676392,-23.985449,absense
-58.603316,-12.343102,absense
-51.982917,-18.646489,absense
-66.288674,-1.29959,absense
-57.11201,-30.022221,absense
-44.586781,-16.201018,absense
-47.916434,-21.316116,absense
-60.86121,-11.412795,absense
-64.291391,-0.796784,absense
-57.792397,-24.321679,absense
-45.129588,-17.731737,absense
-52.87038,-9.954579,absense
-55.922063,-6.766337,absense
-52.310712,-28.719064,absense
-46.104286,-20.595544,absense
-48.461054,-23.802564,absense
-59.547328,-8.51416,absense
-55.716242,-11.628185,absense
-50.044987,-0.6512,absense
-68.644455,-5.375932,absense
-68.159266,-2.046691,absense
-45.941918,-14.792973,absense
-47.962033,-11.292236,absense
-54.273975,-10.413355,absense
-51.597702,-16.529483,absense
